slug,title,verdict,priority,cluster,pageTypeGuess,viewCount,wordCount,aiGenerated,hasProductLink,mergeIntoSlug,productUrls,reason,nextAction,url
elastichnye-semanticheskie-yakorya-kak-neyroset-nauchilas-ponimat-i-so,Эластичные семантические якоря: как нейросеть научилась понимать и создавать 3D-объекты одновременно,expand,P0,ai-agents,explainer,24,237,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/elastichnye-semanticheskie-yakorya-kak-neyroset-nauchilas-ponimat-i-so
graph-convolutional-attention-a-spectral-perspective-on-graph-denoising-and-diff,Graph Convolutional Attention: A Spectral Perspective on Graph Denoising and Diffusion,merge,P1,ai-agents,news,22,182,true,false,raph-onvolutional-ttention-pectral-erspective-on-raph-enoising-and-iffusion-mrb,,Дубль/пересечение с более сильным постом (sim=1.00),"Объединить в /blog/raph-onvolutional-ttention-pectral-erspective-on-raph-enoising-and-iffusion-mrb, с текущего — 301 после ручной проверки",https://proektmap.ru/blog/graph-convolutional-attention-a-spectral-perspective-on-graph-denoising-and-diff
unal-as964-enerative-rojects-mrbrx5sn,Kunal-Das964/Generative-AI-Projects,product-link,P1,telegram-bot,news,28,154,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /resheniya/telegram-bot,https://proektmap.ru/blog/unal-as964-enerative-rojects-mrbrx5sn
meerinderk-hub-pet-face-classification-cnn,meerinderk-hub/pet-face-classification-cnn,product-link,P1,telegram-bot,news,20,153,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /resheniya/telegram-bot,https://proektmap.ru/blog/meerinderk-hub-pet-face-classification-cnn
theandreyzakharov-compass-ai,TheAndreyZakharov/COMPASS-AI,product-link,P1,ai-agents,news,29,152,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/theandreyzakharov-compass-ai
pitikha-tangkuagentos,Pitikha/TangkuAgentOS,product-link,P1,ai-agents,news,28,190,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/pitikha-tangkuagentos
salimfk619-jpg-open-ai-ecosystem,salimfk619-jpg/open-ai-ecosystem,product-link,P1,ai-agents,news,19,182,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/salimfk619-jpg-open-ai-ecosystem
okenomics-ow-to-tokenmin-while-maxxing-mrbrwnl6,AI Tokenomics: How to tokenmin while ROImaxxing,product-link,P1,ai-agents,news,17,207,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/okenomics-ow-to-tokenmin-while-maxxing-mrbrwnl6
elsa3d-elastic-semantic-anchoring-for-unified-3d-understanding-and-generation,ELSA3D: Elastic Semantic Anchoring for Unified 3D Understanding and Generation,product-link,P1,ai-agents,news,25,215,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/elsa3d-elastic-semantic-anchoring-for-unified-3d-understanding-and-generation
how-ools-and-skills-to-build-better-sites-with--mrbrwqz8,Show HN: Tools and skills to build better sites with AI,expand,P0,prompts-skills,explainer,27,150,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/how-ools-and-skills-to-build-better-sites-with--mrbrwqz8
gerard-kanters-ai-translate,gerard-kanters/ai-translate,product-link,P1,llm-models,news,21,143,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /models,https://proektmap.ru/blog/gerard-kanters-ai-translate
frontman-ai-frontman,frontman-ai/frontman,product-link,P1,telegram-bot,news,22,200,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /resheniya/telegram-bot,https://proektmap.ru/blog/frontman-ai-frontman
3-lastic-emantic-nchoring-for-nified-3-nderstanding-and-eneration-mrbrww17,ELSA3D: Elastic Semantic Anchoring for Unified 3D Understanding and Generation,merge,P1,ai-agents,news,23,189,true,false,elsa3d-elastic-semantic-anchoring-for-unified-3d-understanding-and-generation,,Дубль/пересечение с более сильным постом (sim=1.00),"Объединить в /blog/elsa3d-elastic-semantic-anchoring-for-unified-3d-understanding-and-generation, с текущего — 301 после ручной проверки",https://proektmap.ru/blog/3-lastic-emantic-nchoring-for-nified-3-nderstanding-and-eneration-mrbrww17
the-download-your-stake-in-openai-and-the-treasury-s-ai-warning,"The Download: your stake in OpenAI, and the Treasury's AI warning",product-link,P1,llm-models,news,21,226,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /models,https://proektmap.ru/blog/the-download-your-stake-in-openai-and-the-treasury-s-ai-warning
raph-onvolutional-ttention-pectral-erspective-on-raph-enoising-and-iffusion-mrb,Graph Convolutional Attention: A Spectral Perspective on Graph Denoising and Diffusion,stop,P3,noise,news,26,184,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/raph-onvolutional-ttention-pectral-erspective-on-raph-enoising-and-iffusion-mrb
15-months-of-building-an-oss-azure-emulator-with-and-without-ai,15 months of building an OSS Azure emulator with and without AI,product-link,P1,ui-design,news,27,183,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /ui-patterns,https://proektmap.ru/blog/15-months-of-building-an-oss-azure-emulator-with-and-without-ai
акие-инструменты-для-программирования-стоит-попробовать-mrbsiqvn,Какие AI-инструменты для программирования стоит попробовать,leave-as-news,P3,mcp-tools,news,0,304,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/акие-инструменты-для-программирования-стоит-попробовать-mrbsiqvn
арвин-среди-весов-как-событие-видообразования-mrbsiilt,Дарвин среди весов: ИИ как событие видообразования,stop,P2,noise,explainer,0,279,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/арвин-среди-весов-как-событие-видообразования-mrbsiilt
овости-дайджест-главных-событий-в-мире-технологий-и-искусственного-интеллекта-m,IT-AI-Новости: дайджест главных событий в мире технологий и искусственного интеллекта,leave-as-news,P3,cursor-vibe,news,0,229,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/овости-дайджест-главных-событий-в-мире-технологий-и-искусственного-интеллекта-m
рафовые-сверточные-механизмы-внимания-спектральный-взгляд-на-шумоподавление-и-д,Графовые сверточные механизмы внимания: спектральный взгляд на шумоподавление и диффузию графов,merge,P1,ai-agents,news,0,243,true,false,grafovye-svrtochnye-mehanizmy-vnimaniya-spektral-nyy-vzglyad-na-shumop,,Дубль/пересечение с более сильным постом (sim=0.80),"Объединить в /blog/grafovye-svrtochnye-mehanizmy-vnimaniya-spektral-nyy-vzglyad-na-shumop, с текущего — 301 после ручной проверки",https://proektmap.ru/blog/рафовые-сверточные-механизмы-внимания-спектральный-взгляд-на-шумоподавление-и-д
3-ластичное-семантическое-якорение-для-унифицированного-3-понимания-и-генерации,ELSA3D: Эластичное семантическое якорение для унифицированного 3D-понимания и генерации,leave-as-news,P3,ai-agents,news,0,249,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/3-ластичное-семантическое-якорение-для-унифицированного-3-понимания-и-генерации
